timestamp,open,high,low,close,volume
2022-03-10,83.97821538600954,84.0859745184341,83.84253246498741,84.02139119929546,979097.6742713975
2022-03-11,81.01483716240327,81.21097995837152,80.89132435027277,81.10074016301914,914947.95457907
2022-03-14,81.66184071765807,81.70260779181302,81.53153885542713,81.66695952895839,941947.6550195278
2022-03-15,81.15626484369227,81.31045544656405,81.00818986352951,81.0788230285213,1058857.840442061
2022-03-16,79.94280220281462,80.14753095953209,79.81204228485787,80.02168165869716,1166990.4504351406
2022-03-17,81.08148805691141,81.0959872111437,81.02115616728732,81.04063980480245,1039467.152982298
2022-03-18,82.70833734985158,82.82132881376766,82.61826977385665,82.7522173435352,880411.6937964816
2022-03-21,84.26803649502664,84.48318406370396,84.2670659530006,84.33490334870329,1044460.2668220141
2022-03-22,82.95268482010573,83.11831711887497,82.89883428801616,82.96156422618725,1119663.148664565
2022-03-23,82.40459303173576,82.56710205285432,82.34419680445004,82.4899901607261,939021.7095680617
2022-03-24,83.03175755923327,83.17967518012178,82.96596772947069,83.07775349974821,986598.2833327082
2022-03-25,84.63870589911978,84.76852331326106,84.52097901038078,84.74021432847711,1001468.8194729197
2022-03-28,84.13545679164783,84.302241641883,83.90522306442922,83.97047788332745,921510.168691776
2022-03-29,83.70361724516698,83.74240076400527,83.62555375260936,83.70066566239332,1064828.043384386
2022-03-30,81.83319565054958,82.04489806596457,81.79431765987462,81.89049651982668,987905.1851392218
2022-03-31,79.98939514227031,80.09332482728851,79.9125830847789,79.97228268036116,1041953.2443907028
2022-04-01,81.30272611415465,81.4106921347932,81.26577083363577,81.31185971677337,911250.78221979
2022-04-04,83.53961982926373,83.64376216449496,83.5273903099744,83.55808362554022,956254.1699676589
2022-04-05,83.53079245475192,83.56932851908826,83.37877091174568,83.4795221121351,1072238.135782777
2022-04-06,85.26128800359582,85.29139001835088,85.0828916894174,85.1967508079878,962716.6847908233
2022-04-07,85.81000699993092,85.89341340059954,85.70369005807598,85.85555346957527,1172696.3851233404
2022-04-08,84.74191492045516,84.82235545063517,84.66336017480339,84.79073897459448,960036.3814385397
2022-04-11,85.42249228738471,85.57921909419873,85.35760779162828,85.44599435314636,1022468.4725751886
2022-04-12,87.91426001148481,88.17880266977336,87.76246133359457,88.11709862578661,1093259.083187309
2022-04-13,87.9645341110101,88.10821109315602,87.87321253622007,88.09801944266702,858163.4267066969
2022-04-14,91.02315597570278,91.19957753542232,90.81179437721168,90.8989085966033,823919.1188019224
2022-04-15,86.32348478029024,86.47606773506959,86.17729888103943,86.18171863564056,847434.3685429905
2022-04-18,87.61964301820187,87.80408804827204,87.55984299252718,87.64146890251826,1126258.4103427182
2022-04-19,87.88851183003625,88.06339376591717,87.77107715007169,87.83786829545053,944814.1854107553
2022-04-20,87.3836935895345,87.41408480788346,87.28682433660528,87.35650386420639,1255819.928566825
2022-04-21,87.83008847216372,87.89969241531693,87.45889976311777,87.56050012873861,943575.2401342611
2022-04-22,84.21781252014661,84.34552689173142,84.03385264852909,84.1236298147472,1018455.1303197037
2022-04-25,83.78538070294269,83.91274732439642,83.68351358368078,83.79609969819157,1154210.9952567876
2022-04-26,84.35580807956481,84.46247942144424,84.22676338833698,84.43649056095818,1200609.2888159123
2022-04-27,86.83475271605285,87.11638584886614,86.69356188488668,86.97447253741691,1206150.3576636398
2022-04-28,86.13395575917107,86.17261966774136,85.99274979908407,86.11643419636157,1120836.6230593142
2022-04-29,84.70288710627742,84.80494538624552,84.54101587478573,84.76700069042514,1102406.2525811463
2022-05-02,83.8393247746989,84.04890278454516,83.83626755985793,83.95873539757122,1059252.6949201182
2022-05-03,85.48252840433035,85.63927244536411,85.44905720988608,85.53783484892048,1077836.1076166637
2022-05-04,86.04984912084963,86.24295768087823,86.04854755234805,86.14301692883433,944881.4283671466
2022-05-05,85.41725387247021,85.4328829813022,85.1629608713482,85.27338559327221,918180.1116577693
2022-05-06,86.26737307103781,86.41876555822135,86.03657833023905,86.19138332079572,999662.5542589048
2022-05-09,86.40113512705847,86.44772063406663,86.3590608334434,86.40182397781014,982981.5377475071
2022-05-10,88.24928978733924,88.27214898697937,87.95550027984373,88.11887876917923,954677.1950672725
2022-05-11,86.93238087004902,87.0869028432024,86.91517801436376,86.9256555791857,1069638.7447456715
2022-05-12,86.32505896744354,86.56460904147913,86.16372847721296,86.39947346894542,1095530.520857051
2022-05-13,85.89574535701271,86.04385154556847,85.7048005261839,85.76511444620989,1008840.6886291847
2022-05-16,83.34251639054321,83.47745060399555,83.28073023445974,83.2976264630272,1147753.0081055262
2022-05-17,83.74564256133114,83.94245887538789,83.6642632759802,83.83259760079976,885831.0885866495
2022-05-18,84.29616485616705,84.40510073891542,84.25287429639951,84.31221273128463,980634.0540720281
2022-05-19,84.2891215993772,84.37766830108708,84.24109822602952,84.36299137453489,928317.7679397195
2022-05-20,83.89319529889083,84.07799121286921,83.84163622480892,84.00936342403207,813346.338292694
2022-05-23,81.74892416312989,81.8098579337573,81.54210868644023,81.67328020477098,991731.93141573
2022-05-24,81.18172149444685,81.22389601310756,80.93963392934133,81.02700717861252,987825.2491616716
2022-05-25,80.39953638480911,80.62862625050866,80.34947839543878,80.51213805038523,1151344.974324213
2022-05-26,79.30515419606228,79.3838051993273,79.16378219243478,79.26053295432529,1063081.1684554778
2022-05-27,78.99306168055723,79.05730390534238,78.87991981179427,79.04449139151113,897581.3175670796
2022-05-30,79.68393854002211,79.75788075775792,79.64049103178414,79.72277352667108,1185409.2566334188
2022-05-31,82.72104185291353,82.8831810993885,82.6526234278425,82.77007434206256,1122103.3695525352
2022-06-01,83.02865772344059,83.11310876840551,83.00841764599075,83.10045575016491,1058209.7703468616
2022-06-02,83.57411203021061,83.71638975420181,83.53977975203446,83.57005707499388,977351.5901150168
2022-06-03,83.41803923929308,83.57009012024629,83.30440420755582,83.4874131149398,904056.076327652
2022-06-06,80.34701644248499,80.42424383774599,80.29614374251483,80.32529191900274,962779.3223928947
2022-06-07,80.3188246006296,80.41802764420031,80.23446358923074,80.32285986925498,1108874.8619704186
2022-06-08,80.44055284651273,80.59248584924055,80.32648069993932,80.45977855344938,1188458.630593461
2022-06-09,84.38719042255,84.52260134787049,84.36915233602807,84.46384674060803,1154324.3528272188
2022-06-10,84.13257446196982,84.29528005168905,84.03711558684759,84.18112772301536,951115.0578213726
2022-06-13,84.79491517978383,84.89085756758686,84.68743259729763,84.7309101936673,888038.2566710989
2022-06-14,84.75688737720634,84.8021523472489,84.55130480595896,84.71445245193297,1014088.6246911203
2022-06-15,82.69581244936089,82.92219151371333,82.61583804913717,82.77673127716817,823156.0634437149
2022-06-16,84.71851683286015,84.85363033252908,84.57355096027435,84.71010238309728,1032316.7714184781
2022-06-17,86.0910230351176,86.20439661924779,85.93171591845662,86.0263839179714,985239.7413701331
2022-06-20,87.28443271537397,87.57912285298482,87.27685423876802,87.43038946928449,953396.3498131757
2022-06-21,85.93060859261074,86.07966282964537,85.77518760410067,85.88394267699542,840529.6932733204
2022-06-22,88.27790095163436,88.46158329187004,88.10992517161762,88.33643477209493,1051360.0106569717
2022-06-23,85.95292914820392,86.09681664282182,85.8005508718084,85.90391249011013,946729.9160338088
2022-06-24,86.88876155512216,87.07642829938966,86.74640494417147,86.95513085495556,883008.3164289712
2022-06-27,90.64413773394067,90.931560026606,90.48384146904267,90.80803553186864,712773.7786718351
2022-06-28,88.90952647013467,89.16464660585686,88.86896954109187,89.05446639347309,997248.5094949363
2022-06-29,88.09460260466581,88.22722315113731,88.05300856863325,88.09036678407762,1177225.1596669743
2022-06-30,88.33291456202784,88.36093466445774,88.20206703754543,88.30997847349173,1166125.921454787
2022-07-01,87.3857990205472,87.61898551607705,87.31396291803868,87.46489497918989,954290.3743413729
2022-07-04,84.85020526510294,84.99815746967941,84.65362129305208,84.79605514375407,939778.793963822
2022-07-05,84.81357657795337,84.95969995727543,84.66090821775688,84.95473056717539,1046877.4256075023
2022-07-06,83.18675608950196,83.3296565296345,83.1279561333482,83.19225341685676,900161.4560811708
2022-07-07,83.92008217160344,84.04348973889743,83.8803257780571,84.02183397367932,1030179.1899819466
2022-07-08,82.4650219430864,82.57411790204492,82.33628983560295,82.51881068346277,1076608.027838469
2022-07-11,85.12207944582937,85.24865738355075,85.07126305861294,85.11804496359305,1122693.3223884308
2022-07-12,83.75509814289335,83.85417631867476,83.61730185693162,83.82722420697569,989984.5923520047
2022-07-13,83.29714265953528,83.46550841534605,83.22655028800631,83.32918736053094,979632.6249823034
2022-07-14,84.81190634190423,84.95305611383392,84.61352799804303,84.7266465267555,912201.741324344
2022-07-15,82.63557042674651,82.76718791582344,82.61978119643726,82.68326973280095,917311.964596014
2022-07-18,83.17020063480916,83.171262863273,82.99706762966403,83.1007539901929,977352.1108098474
2022-07-19,85.21841462716665,85.36377253543277,85.1414167764431,85.31479533626174,1036736.5506816178
2022-07-20,82.65838023655877,82.76036859615331,82.51768581106587,82.6146106706686,1091358.462623325
2022-07-21,83.08058101847784,83.24361605399348,82.93310981375915,82.96098706278931,919682.1049319655
2022-07-22,83.22745184682832,83.53909926185638,83.10479559857924,83.43367021895041,1149268.8568959523
2022-07-25,84.71243331208306,84.82404637926277,84.56625403229658,84.77999408712991,972887.6398957431
2022-07-26,82.77274890292807,82.87770569265945,82.68915100056505,82.72501060508716,997863.2705651564
2022-07-27,80.56531562618227,80.66870321926969,80.54989307943127,80.58167736397063,925278.8320852177
2022-07-28,81.49338145026455,81.62048592678313,81.45929539231273,81.46314673952034,757575.9739727059
2022-07-29,81.93822505005988,82.00528663574066,81.8330210395018,81.98774443318977,1088404.539636105
2022-08-01,82.44662359883758,82.57211196088916,82.33938814175272,82.43948518133635,1073684.3897092433
2022-08-02,83.03899587048193,83.14183162735814,82.94820146208839,83.05192516458554,971867.2442881786
2022-08-03,82.05961985809208,82.21766537361817,81.92588130245247,81.96390388143573,1006699.0717224872
2022-08-04,82.40657484502836,82.46291987350455,82.32120416642485,82.38561422758069,1051593.92177041
2022-08-05,82.93769668672049,83.04263309210073,82.81113043268675,82.90970614921264,843745.4143113457
2022-08-08,81.7329498886319,81.91904526934997,81.65174544706895,81.76662767917045,947094.7322653705
2022-08-09,84.81729517171291,84.87607046766166,84.6497325796441,84.85867278873123,1079426.4679621826
2022-08-10,85.66820626089316,85.86592963852935,85.64482916316473,85.70527878096922,874571.0576830751
2022-08-11,83.73912950854277,83.85433541171643,83.5897357585149,83.70611145354977,1029355.793216663
2022-08-12,84.81139618119931,84.85862705764536,84.74281450274893,84.8471155000672,864341.8195376595
2022-08-15,83.25968006545621,83.30979632604692,83.16427762292342,83.23556049282571,1046642.9982433526
2022-08-16,84.76299969074653,84.8830532718082,84.46604731032313,84.58744683602765,996435.8517702516
2022-08-17,86.66522390641488,86.67689781632792,86.46987759175116,86.58979339832057,838486.8184094491
2022-08-18,85.18405298406657,85.31104967246456,85.01517457788997,85.21183404718514,1116473.935445717
2022-08-19,87.00064189959099,87.06082599554519,86.8739469338632,86.89626090121246,926540.842320195
2022-08-22,87.62132071382861,87.76594671070816,87.60307626387242,87.65709141410541,918974.7562985619
2022-08-23,88.96042529420704,89.15026309430066,88.83155031574928,89.14210801166308,1020056.9197230943
2022-08-24,92.47504466626185,92.72971503275612,92.36807195429276,92.56836156437896,1114863.7349428716
2022-08-25,91.98792940456646,92.33977638135566,91.93749046048443,92.16034222824604,898417.8181021604
2022-08-26,90.78520729618248,90.99311215593376,90.77078708842849,90.81713074222031,1006167.9849847972
2022-08-29,89.24852012535354,89.38233075853817,89.23158688012467,89.24687634254357,1042881.6500330573
2022-08-30,87.98257981181165,88.00547045782108,87.67824628826487,87.83532938828913,1069310.5607263143
2022-08-31,87.77248782287032,87.90559711713273,87.71013163503741,87.7438019721275,1017644.1555277226
2022-09-01,88.36698780278039,88.39069959529715,88.30983706100993,88.3863532995278,963297.2160916678
2022-09-02,88.99341075358613,88.99734845420322,88.87935187048615,88.91966029106378,917240.977935128
2022-09-05,90.23521277780016,90.49370868628353,90.171146443416,90.43517719126415,1008614.3883046375
2022-09-06,90.52523538685509,90.61370446651821,90.49134508915715,90.50391134777578,892786.0988014393
2022-09-07,93.2520030413069,93.39568711104381,93.08344152570673,93.18017368864999,707864.9516505392
2022-09-08,92.59643383255472,92.86027719144536,92.58391246801288,92.73354838171429,1043655.9804157668
2022-09-09,97.93682159994887,98.02416218755958,97.66834429122655,97.82493393623285,1090393.4841086196
2022-09-12,99.13150804714117,99.18575809528198,99.05164295958569,99.09796374242434,763706.7564458161
2022-09-13,97.40819210406315,97.64299825083982,97.30298893543059,97.44866135534983,899026.9295290062
2022-09-14,95.47061875099635,95.55199433624549,95.24230775568383,95.41024487819666,1061915.4261005197
2022-09-15,96.59745243914561,96.68465811237428,96.25314491903625,96.37860622634231,1205749.5469711698
2022-09-16,96.01351333659613,96.04493353247247,95.89373120372474,95.99605489359224,1002079.3707675408
2022-09-19,97.43905791155312,97.5939488988517,97.35168766785792,97.41487753353736,927199.7058770866
2022-09-20,98.34039818279201,98.52208935097222,98.27490310134047,98.385592677146,981710.355889516
2022-09-21,98.20794669863955,98.33487870235761,98.07644882021647,98.291479158769,1137487.6419148184
2022-09-22,96.75624627930142,96.77218804077813,96.48375397691922,96.67597275652243,935403.5820875465
2022-09-23,93.71502750245887,93.92297946768097,93.59097894670099,93.79532416242019,920080.7993349746
2022-09-26,93.01125752042718,93.13301134263021,92.90084868210525,93.0046015310515,951725.6477817968
2022-09-27,94.59887695246368,94.69580919964652,94.46063951703692,94.6440844041716,904667.1391741288
2022-09-28,95.14220995608183,95.32314447744025,95.00818157375387,95.09666057417095,1012267.0315994795
2022-09-29,92.80585241582651,92.83389052864824,92.76373754911889,92.77489694839292,1162467.8458469561
2022-09-30,93.23926043791005,93.31988159213162,93.03787364915215,93.14262124785252,1032307.9273116029
2022-10-03,93.85908787290886,94.0842062200929,93.67932420145344,93.90698197368239,974764.6497873713
2022-10-04,92.26901996030924,92.37140434344606,92.23666989893424,92.29392777809632,970818.8731084456
2022-10-05,92.53317577191801,92.74211805949972,92.40547908422643,92.6238326185017,843680.9191303343
2022-10-06,92.73675419779751,92.85175083278739,92.69948632160705,92.77797482669652,1088310.977714716
2022-10-07,90.73773690442701,90.78750023819883,90.60631151549957,90.70351442371403,992216.2802987198
2022-10-10,91.46710478413434,91.64710795739671,91.38024554856781,91.39791760092534,981952.0086409374
2022-10-11,92.38343588292281,92.54440849123417,92.30022225389614,92.46870731838335,1319310.7567844861
2022-10-12,94.60010197327193,94.76926572495647,94.37496668748685,94.51790864036226,1029875.2908365686
2022-10-13,96.68812755403911,96.73259531457117,96.49010982841594,96.55723091626766,924820.8949904816
2022-10-14,93.98387090065854,94.02392771064139,93.82010044116313,93.94503074596375,957364.2403794457
2022-10-17,92.40301995084002,92.40877371740386,92.08319463954007,92.22992321715351,1114844.5709196755
2022-10-18,93.15393411458123,93.3475761177751,92.98119359156466,93.2260714417377,1011327.0410537764
2022-10-19,94.11336477180582,94.30010234614348,94.06919886012486,94.23064939276861,856172.2021682633
2022-10-20,95.07900996483318,95.41308780942965,95.00307684095647,95.24843027644222,1091922.8934575203
2022-10-21,102.78893411372897,102.88621559757073,102.60410047377553,102.63538702681004,933185.5914461006
2022-10-24,103.9265375759335,104.1277795572674,103.65242024396676,103.85857609062197,1187329.7776217544
2022-10-25,106.26336304519897,106.30870130983483,106.0663505644034,106.26926998759913,1108004.8065714648
2022-10-26,108.38036065001172,108.5686440344357,108.23301730380405,108.35002604205903,955267.8104341249
2022-10-27,109.6921697938119,109.98633139282259,109.50744087561434,109.81576623593112,1128101.6361735114
2022-10-28,109.44526635067128,109.6140138439165,109.06448889189792,109.17824344563303,1006785.5510527403
2022-10-31,110.90442044245145,111.09180083107907,110.75179214631612,110.89009109381097,1085277.367512222
2022-11-01,109.24351233496009,109.40978620244366,109.21209256852676,109.23156297056455,1048473.2817294474
2022-11-02,108.84775819836044,108.98408355465611,108.60451768001445,108.76881742095539,915364.3345009127
2022-11-03,107.81919053922162,107.84749197216988,107.73982675907182,107.76735344733363,935645.0167682538
2022-11-04,108.02188327106005,108.02891034938855,107.8192774950613,107.99770431040612,1102996.0817581161
2022-11-07,112.96189525911926,113.25946540963204,112.78521650926105,113.05125939182442,966522.466789346
2022-11-08,108.93718762216962,109.07153992419005,108.73150684903808,108.88585138870002,959635.1536758003
2022-11-09,110.64261576792363,110.81887770678424,110.42678808949529,110.43477481645635,904487.7420650647
2022-11-10,107.0718569888277,107.17497197354386,106.8631681083051,106.9279939223095,1042359.9065593461
2022-11-11,106.14103686293092,106.16593928854888,105.91643812819977,105.97220336573312,1206252.4919243145
2022-11-14,108.2777777404203,108.36028289450724,108.19978820065144,108.33315934975722,893246.7085745727
2022-11-15,108.4192006348893,108.67540321860675,108.40019632179813,108.52659908046559,1002421.9456672758
2022-11-16,106.2282190700019,106.33301563028394,106.02915634823331,106.24158287149783,1141222.0555415428
2022-11-17,104.780642263567,104.82266448287376,104.65875465470593,104.77480369682092,992035.8608754285
2022-11-18,106.3675447688534,106.47212417877068,106.18636081189196,106.25128551341798,1045237.1796249733
2022-11-21,104.57507361611331,104.76581536165905,104.49204487336876,104.75236328585366,893760.647185312
2022-11-22,105.41922820374238,105.54193015579531,105.16408694761432,105.2582304437413,1042830.7097207649
2022-11-23,105.39014067719228,105.46350324918676,105.26354723462667,105.40679578348997,981285.5734995451
2022-11-24,104.04140481242935,104.2518662991616,103.93410078824853,104.08583708593096,1098572.9995679862
2022-11-25,108.49104879739699,108.66837552457868,108.29155719853709,108.60096430853112,1118738.6051564752
2022-11-28,109.85006169691799,110.13232683569478,109.74087875840135,110.03214913303052,1258956.3642018614
2022-11-29,105.7175013464036,105.71995833529036,105.42094499301602,105.63054938538181,1057963.3173213576
2022-11-30,106.08504746397007,106.10041852703067,105.8966364237466,106.07727009416188,1032579.6316582167
2022-12-01,104.59120586735618,104.80850749270148,104.54758913509087,104.72629869785102,1019438.4301577336
2022-12-02,106.42609669696057,106.66639411333378,106.22801746436173,106.56410560799743,964683.3707189312
2022-12-05,104.89306906899984,105.05422066248752,104.86865701177841,104.92830238746403,1033848.3843461691
2022-12-06,104.91479782690841,104.97599726786633,104.56874519849957,104.73998453815574,970459.858986097
2022-12-07,105.82272392936417,105.99732967195759,105.74216674195085,105.8502017262724,1016846.0976269614
2022-12-08,107.57399155601598,107.92126624584976,107.38509715174807,107.73593406610505,1131759.753560796
2022-12-09,105.1776479110572,105.36758705022011,104.99504758921928,105.2035009417312,899345.7434720359
2022-12-12,104.52377479721446,104.56057314833522,104.35529806716396,104.552288670606,1113987.8561129046
2022-12-13,103.33200414126128,103.71100445563164,103.16873328462887,103.61143242943626,1131711.5067339865
2022-12-14,102.30383571824551,102.33086127816881,102.24149602905938,102.30939059295126,988193.1473008922
2022-12-15,105.94852341300492,106.02429670821617,105.93137685589508,105.97299623710575,787814.5100991406
2022-12-16,106.9587387893917,107.16980316256476,106.7981807128732,106.88432524185953,939217.8012905568
2022-12-19,104.43513239863552,104.46489548041377,104.20621556983244,104.24239279113267,1129699.4546561108
2022-12-20,106.32776684968938,106.43385817621787,106.06049760736298,106.20811649978658,997713.1937701118
2022-12-21,110.73924027206249,110.90596982584009,110.66258663051217,110.76902481009772,900069.776770509
2022-12-22,112.9865516830229,113.27062675562722,112.766090018259,113.11171272373386,949522.5078771783
2022-12-23,110.01347539413409,110.13661318747438,109.59042865848473,109.73109779789452,1084062.0026504553
2022-12-26,108.72969103941931,108.73181580186146,108.54440709447037,108.72325261865828,1054673.356820138
2022-12-27,111.53402183164405,111.6068449170058,111.50290665562245,111.53246826333583,976106.7900830306
2022-12-28,110.00701806024509,110.12357862938003,109.81736277480597,110.00967205316631,963317.5588185312
2022-12-29,111.06316104671698,111.08267850900725,110.83623741622998,111.0411654840167,960824.1850956178
2022-12-30,112.80072511884481,112.89612479409787,112.69084324360371,112.81701142908673,907758.9815501497
2023-01-02,110.71839802724949,110.78930603291901,110.58415131911529,110.78194942268141,1161537.568946944
2023-01-03,110.64491343050196,110.72285183405747,110.47566880207853,110.70545369770062,967767.953078866
2023-01-04,103.58089427164964,103.66651702490648,103.54467438891992,103.58428699579174,1121715.8520825496
2023-01-05,101.45870471909004,101.54081485016277,101.35672531278257,101.51386987059136,1152131.6051922452
2023-01-06,100.97980901605013,101.16654549428628,100.89929518323771,101.05184339644704,1099831.089814796
2023-01-09,98.59104545496804,98.72699559919168,98.55169424588064,98.5805535042126,956837.9687281952
2023-01-10,101.82235497647991,102.01140080573482,101.74750853565463,101.84832397872698,1040373.009033661
2023-01-11,99.13497249025666,99.1746562681709,98.9726018709499,98.98609809275798,997580.4393609083
2023-01-12,97.90419447928407,98.19730707020345,97.89914029136834,98.16442540729706,909629.8139269872
2023-01-13,98.5776699790399,98.59828608714972,98.44356939283072,98.47018909293486,1032435.9281721603
2023-01-16,101.48417379866446,101.61334899477528,101.16263465484175,101.35787325366003,882096.0208840198
2023-01-17,98.29360906579085,98.63700616868252,98.1855785830481,98.49783351170738,1118767.9388461565
2023-01-18,100.80390852976389,100.8448348172905,100.60919123218608,100.83846462059549,953538.2702701606
2023-01-19,100.872039656056,101.09846703586182,100.78478576978786,100.90952157613746,1020115.965587284
2023-01-20,98.83979072114728,98.98939311120355,98.77815103847203,98.97910496892375,1028328.7871546142
2023-01-23,99.86562866900825,100.05156424293813,99.76453631835176,99.94336628712038,974109.5026295923
2023-01-24,100.2797398143826,100.53359880968476,100.19159157881961,100.39123189161798,1058669.3801475274
2023-01-25,99.41018610418882,99.58335250955402,99.21532572952412,99.23629727356156,952509.6343377476
2023-01-26,99.51748274415222,99.65961101204483,99.29702581916105,99.42445343132601,1087129.7297457245
2023-01-27,98.83348640966885,98.9919615728735,98.66532440017848,98.70797378268891,865402.0319753252
2023-01-30,99.05286124460852,99.12010827025131,98.85877370988588,98.98142911235905,1012637.9579546412
2023-01-31,100.22840166958278,100.50521449760997,100.098064437073,100.34169263537969,1193892.8999058285
2023-02-01,103.52040867134204,103.59133146738436,103.48893332149389,103.57473571930139,899966.8675394425
2023-02-02,101.11185218907973,101.29280532800756,101.04999454348138,101.0623948239561,932225.5029475149
2023-02-03,105.29547325561994,105.53977434558843,105.13105193421018,105.42431524301182,1051390.7849658914
2023-02-06,101.43334729824367,101.59914979533706,101.26786527713004,101.36107700945536,1017958.1781939598
2023-02-07,101.07975766142273,101.1955179597381,101.067999296714,101.1040555338243,1035063.0099273559
2023-02-08,102.3058719239715,102.47596560266891,102.1023105919198,102.34423267190962,1048918.7130147663
2023-02-09,103.04377067805781,103.15225570821345,102.95866333629203,102.97056273005335,1063472.146856177
2023-02-10,101.78485280748828,101.93378227106301,101.59822832520064,101.73965361206514,1110969.9841956224
2023-02-13,101.33044765471665,101.38358690460099,101.13109440302574,101.36703772566491,1040981.8656928513
2023-02-14,100.53465821652881,100.54679316880211,100.37020426729289,100.41824035768074,975874.2345381457
2023-02-15,99.17745689593393,99.3338572268507,99.14924103467104,99.28479004143618,1067257.3701202732
2023-02-16,101.08370648179655,101.11596121702713,100.99695877951541,101.02148375288682,1189988.1934895215
2023-02-17,101.85369292271889,102.03128167409241,101.73157640927256,101.7933191770622,986736.6253617427
